 time            vo              q               p1              p2             
 2.55002632e-05 -1.23927190e-01  9.27744255e-05  0.00000000e+00  0.00000000e+00 
 2.55002694e-05 -1.23927190e-01 -2.11815626e-05  0.00000000e+00  0.00000000e+00 
 2.55002780e-05 -1.23927190e-01 -7.30452064e-05  0.00000000e+00  0.00000000e+00 
 2.55002889e-05 -1.23927190e-01 -6.37626630e-05  0.00000000e+00  0.00000000e+00 
 2.55003032e-05 -1.23927190e-01 -3.21942970e-05  0.00000000e+00  0.00000000e+00 
 2.55003217e-05 -1.23927190e-01 -7.99560715e-06  0.00000000e+00  0.00000000e+00 
 2.55003470e-05 -1.23927190e-01  1.66123428e-06  0.00000000e+00  0.00000000e+00 
 2.55003849e-05 -1.23927190e-01  2.26723353e-06  0.00000000e+00  0.00000000e+00 
 2.55004543e-05 -1.23927190e-01  7.82162920e-07  0.00000000e+00  0.00000000e+00 
 2.55005779e-05 -1.23927190e-01  1.59036599e-07  0.00000000e+00  0.00000000e+00 
 2.55007598e-05 -1.23927189e-01  5.84717823e-08  0.00000000e+00  0.00000000e+00 
 2.55011102e-05 -1.23927189e-01  4.25383459e-08  0.00000000e+00  0.00000000e+00 
 2.55018111e-05 -1.23927187e-01  5.53959284e-08  0.00000000e+00  0.00000000e+00 
 2.55032129e-05 -1.23927185e-01  5.94555652e-08  0.00000000e+00  0.00000000e+00 
 2.55051000e-05 -1.23927181e-01  5.92278476e-08  0.00000000e+00  0.00000000e+00 
 2.55051100e-05 -1.23927181e-01  5.92126800e-08  0.00000000e+00  1.20000000e-01 
 2.55051300e-05 -1.23927181e-01  5.91893410e-08  0.00000000e+00  3.60000000e-01 
 2.55051348e-05 -1.23927181e-01  5.91851772e-08  0.00000000e+00  4.17500000e-01 
 2.55051432e-05 -1.23927181e-01  5.91790636e-08  0.00000000e+00  5.18125000e-01 
 2.55051525e-05 -1.23904364e-01  5.91737992e-08  0.00000000e+00  6.29531250e-01 
 2.55051710e-05 -1.23844376e-01  5.91666722e-08  0.00000000e+00  8.52343750e-01 
 2.55051953e-05 -1.23757883e-01  5.91616198e-08  0.00000000e+00  1.14415184e+00 
 2.55052000e-05 -1.23740591e-01  5.91611065e-08  0.00000000e+00  1.20000000e+00 
 2.55052049e-05 -1.23722402e-01  5.91607230e-08  0.00000000e+00  1.20000000e+00 
 2.55052146e-05 -1.23686034e-01  5.91600563e-08  0.00000000e+00  1.20000000e+00 
 2.55052340e-05 -1.23613349e-01  5.91591571e-08  0.00000000e+00  1.20000000e+00 
 2.55052730e-05 -1.23468188e-01  5.91582971e-08  0.00000000e+00  1.20000000e+00 
 2.55053508e-05 -1.23178712e-01  5.91579027e-08  0.00000000e+00  1.20000000e+00 
 2.55055064e-05 -1.22603122e-01  5.91579661e-08  0.00000000e+00  1.20000000e+00 
 2.55058177e-05 -1.21465258e-01  5.91580857e-08  0.00000000e+00  1.20000000e+00 
 2.55064402e-05 -1.19241714e-01  5.91581068e-08  0.00000000e+00  1.20000000e+00 
 2.55076852e-05 -1.14995010e-01  5.91581009e-08  0.00000000e+00  1.20000000e+00 
 2.55101753e-05 -1.07241199e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55129703e-05 -9.95986123e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55157890e-05 -9.28968038e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55186059e-05 -8.70815570e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55213348e-05 -8.21826766e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55240644e-05 -7.79119622e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55267530e-05 -7.42424661e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55294598e-05 -7.10173331e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55321493e-05 -6.82200919e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55348553e-05 -6.57631086e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55375504e-05 -6.36271490e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55402561e-05 -6.17553673e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55429538e-05 -6.01264682e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55456582e-05 -5.87011742e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55483570e-05 -5.74597147e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55510922e-05 -5.63622807e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55539941e-05 -5.53514238e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55569984e-05 -5.44490377e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55601987e-05 -5.36261409e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55635337e-05 -5.28982314e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55670827e-05 -5.22463912e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55708065e-05 -5.16765565e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55747790e-05 -5.11754264e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.55789819e-05 -5.07436636e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.55834888e-05 -5.03716837e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55883023e-05 -5.00574373e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.55935031e-05 -4.97935787e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.55991197e-05 -4.95766562e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.56052519e-05 -4.94006275e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.56119672e-05 -4.92613945e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.56194066e-05 -4.91537202e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.56277050e-05 -4.90733324e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.56370922e-05 -4.90155831e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.56470922e-05 -4.89786322e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.56570922e-05 -4.89572560e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.56670922e-05 -4.89451177e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.56770922e-05 -4.89383237e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.56870922e-05 -4.89345643e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 2.56970922e-05 -4.89325035e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.57070922e-05 -4.89313826e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.57170922e-05 -4.89307769e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.57270922e-05 -4.89304514e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.57370922e-05 -4.89302773e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.57470922e-05 -4.89301847e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.57570922e-05 -4.89301355e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.57670922e-05 -4.89301095e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.57770922e-05 -4.89300958e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.57870922e-05 -4.89300886e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.57970922e-05 -4.89300848e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.58070922e-05 -4.89300828e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.58170922e-05 -4.89300818e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.58270922e-05 -4.89300812e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.58370922e-05 -4.89300810e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 2.58470922e-05 -4.89300808e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.58570922e-05 -4.89300807e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.58670922e-05 -4.89300807e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.58770922e-05 -4.89300807e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.58870922e-05 -4.89300806e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.58970922e-05 -4.89300806e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.59070922e-05 -4.89300806e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.59170922e-05 -4.89300806e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.59270922e-05 -4.89300806e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.59370922e-05 -4.89300806e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 2.59470922e-05 -4.89300806e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.59570922e-05 -4.89300806e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.59670922e-05 -4.89300806e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.59770922e-05 -4.89300806e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.59870922e-05 -4.89300806e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.59970922e-05 -4.89300806e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.60000000e-05 -4.89300806e-02  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 2.60000100e-05 -4.89300806e-02  5.91580966e-08  0.00000000e+00  1.08000000e+00 
 2.60000300e-05 -4.89300806e-02  5.91581035e-08  0.00000000e+00  8.40000000e-01 
 2.60000348e-05 -4.89300806e-02  5.91581016e-08  0.00000000e+00  7.82500000e-01 
 2.60000432e-05 -4.89300806e-02  5.91580959e-08  0.00000000e+00  6.81875000e-01 
 2.60000525e-05 -4.89300806e-02  5.91581035e-08  0.00000000e+00  5.70468750e-01 
 2.60000710e-05 -4.89300806e-02  5.91581004e-08  0.00000000e+00  3.47656250e-01 
 2.60001000e-05 -4.89300807e-02  5.91581028e-08  0.00000000e+00  2.45092835e-12 
 2.60001037e-05 -4.89300807e-02  5.91580938e-08  0.00000000e+00  0.00000000e+00 
 2.60001111e-05 -4.89300807e-02  5.91581043e-08  0.00000000e+00  0.00000000e+00 
 2.60001260e-05 -4.89300807e-02  5.91580987e-08  0.00000000e+00  0.00000000e+00 
 2.60001557e-05 -4.89300808e-02  5.91581056e-08  0.00000000e+00  0.00000000e+00 
 2.60002151e-05 -4.89300809e-02  5.91580966e-08  0.00000000e+00  0.00000000e+00 
 2.60003340e-05 -4.89300811e-02  5.91580990e-08  0.00000000e+00  0.00000000e+00 
 2.60005716e-05 -4.89300816e-02  5.91581016e-08  0.00000000e+00  0.00000000e+00 
 2.60010470e-05 -4.89300824e-02  5.91580991e-08  0.00000000e+00  0.00000000e+00 
 2.60019976e-05 -4.89300842e-02  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 2.60038990e-05 -4.89300878e-02  5.91581002e-08  0.00000000e+00  0.00000000e+00 
 2.60050000e-05 -4.89300899e-02  5.91581001e-08  0.00000000e+00  0.00000000e+00 
 2.60050100e-05 -4.89300899e-02  1.37606201e-05  1.20000000e-01  0.00000000e+00 
 2.60050300e-05 -4.89300899e-02 -9.62055834e-06  3.60000000e-01  0.00000000e+00 
 2.60050348e-05 -4.89300899e-02 -1.00944903e-05  4.17500000e-01  0.00000000e+00 
 2.60050432e-05 -4.89300899e-02 -1.18922455e-05  5.18125000e-01  0.00000000e+00 
 2.60050525e-05 -4.89300900e-02 -2.73479928e-05  6.29531250e-01  0.00000000e+00 
 2.60050613e-05 -4.89300900e-02 -6.18571564e-05  7.35695611e-01  0.00000000e+00 
 2.60050692e-05 -4.89300900e-02 -1.06585322e-04  8.30382806e-01  0.00000000e+00 
 2.60050784e-05 -4.89300901e-02 -1.39563966e-04  9.40941613e-01  0.00000000e+00 
 2.60050887e-05 -4.89300901e-02 -1.65583102e-04  1.06424121e+00  0.00000000e+00 
 2.60050969e-05 -4.89300901e-02 -1.48508495e-04  1.16231231e+00  0.00000000e+00 
 2.60051000e-05 -4.89300901e-02 -8.10179747e-05  1.20000000e+00  0.00000000e+00 
 2.60051007e-05 -4.89300901e-02 -6.83223489e-05  1.20000000e+00  0.00000000e+00 
 2.60051022e-05 -4.89300901e-02  2.75837455e-06  1.20000000e+00  0.00000000e+00 
 2.60051047e-05 -4.89300902e-02  1.96309184e-04  1.20000000e+00  0.00000000e+00 
 2.60051078e-05 -4.89300902e-02  4.20919218e-04  1.20000000e+00  0.00000000e+00 
 2.60051135e-05 -4.89300902e-02  5.91089122e-04  1.20000000e+00  0.00000000e+00 
 2.60051196e-05 -4.89300902e-02  5.72233137e-04  1.20000000e+00  0.00000000e+00 
 2.60051255e-05 -4.89300902e-02  5.81911921e-04  1.20000000e+00  0.00000000e+00 
 2.60051300e-05 -4.89300903e-02  4.19494790e-04  1.20000000e+00  0.00000000e+00 
 2.60051354e-05 -4.89300903e-02  2.71057460e-05  1.20000000e+00  0.00000000e+00 
 2.60051403e-05 -4.89300903e-02 -3.06696582e-04  1.20000000e+00  0.00000000e+00 
 2.60051479e-05 -4.89300903e-02 -4.74269393e-04  1.20000000e+00  0.00000000e+00 
 2.60051538e-05 -4.89300903e-02 -3.80532663e-04  1.20000000e+00  0.00000000e+00 
 2.60051609e-05 -4.89300904e-02 -2.08020784e-04  1.20000000e+00  0.00000000e+00 
 2.60051684e-05 -4.89300904e-02 -7.05716247e-05  1.20000000e+00  0.00000000e+00 
 2.60051779e-05 -4.89300904e-02  1.12668938e-05  1.20000000e+00  0.00000000e+00 
 2.60051898e-05 -4.89300905e-02  3.58701970e-05  1.20000000e+00  0.00000000e+00 
 2.60052065e-05 -4.89300905e-02  2.64694678e-05  1.20000000e+00  0.00000000e+00 
 2.60052313e-05 -4.89300906e-02  8.04400016e-06  1.20000000e+00  0.00000000e+00 
 2.60052755e-05 -4.89300908e-02 -2.57494461e-06  1.20000000e+00  0.00000000e+00 
 2.60053392e-05 -4.89300910e-02 -2.34968222e-06  1.20000000e+00  0.00000000e+00 
 2.60054429e-05 -4.89300914e-02 -3.42542765e-07  1.20000000e+00  0.00000000e+00 
 2.60055874e-05 -4.89300919e-02  1.78639746e-07  1.20000000e+00  0.00000000e+00 
 2.60058708e-05 -4.89300930e-02  1.10656309e-07  1.20000000e+00  0.00000000e+00 
 2.60064377e-05 -4.89300950e-02  5.79747465e-08  1.20000000e+00  0.00000000e+00 
 2.60075713e-05 -4.89300988e-02  5.78259658e-08  1.20000000e+00  0.00000000e+00 
 2.60091251e-05 -4.89301038e-02  5.91444194e-08  1.20000000e+00  0.00000000e+00 
 2.60108090e-05 -4.89301087e-02  5.91686359e-08  1.20000000e+00  0.00000000e+00 
 2.60128335e-05 -4.89301142e-02  5.91582935e-08  1.20000000e+00  0.00000000e+00 
 2.60149530e-05 -4.89301193e-02  5.91580269e-08  1.20000000e+00  0.00000000e+00 
 2.60173687e-05 -4.89301245e-02  5.91580986e-08  1.20000000e+00  0.00000000e+00 
 2.60199083e-05 -4.89301293e-02  5.91581004e-08  1.20000000e+00  0.00000000e+00 
 2.60227308e-05 -4.89301340e-02  5.91580998e-08  1.20000000e+00  0.00000000e+00 
 2.60257133e-05 -4.89301384e-02  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 2.60289833e-05 -4.89301424e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.60324550e-05 -4.89301460e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.60362367e-05 -4.89301493e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.60402738e-05 -4.89301522e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.60446656e-05 -4.89301547e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.60493869e-05 -4.89301569e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.60545388e-05 -4.89301588e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.60601284e-05 -4.89301603e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.60662731e-05 -4.89301616e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.60730240e-05 -4.89301626e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.60805391e-05 -4.89301633e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.60889427e-05 -4.89301639e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.60984843e-05 -4.89301643e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.61084843e-05 -4.89301646e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.61184843e-05 -4.89301647e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.61284843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.61384843e-05 -4.89301648e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.61484843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.61584843e-05 -4.89301648e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.61684843e-05 -4.89301649e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.61784843e-05 -4.89301649e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.61884843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.61984843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.62084843e-05 -4.89301648e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.62184843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.62284843e-05 -4.89301648e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.62384843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.62484843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.62584843e-05 -4.89301648e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.62684843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.62784843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.62884843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.62984843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.63084843e-05 -4.89301648e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.63184843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.63284843e-05 -4.89301648e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.63384843e-05 -4.89301648e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.63484843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.63584843e-05 -4.89301648e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.63684843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.63784843e-05 -4.89301648e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.63884843e-05 -4.89301648e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.63984843e-05 -4.89301647e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.64084843e-05 -4.89301647e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.64184843e-05 -4.89301647e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.64284843e-05 -4.89301647e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.64384843e-05 -4.89301647e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.64484843e-05 -4.89301647e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.64584843e-05 -4.89301647e-02  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.64684843e-05 -4.89301647e-02  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.64784843e-05 -4.89301647e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.64884843e-05 -4.89301647e-02  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.64984843e-05 -4.89301647e-02  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.65001000e-05 -4.89301647e-02  5.91580998e-08  1.20000000e+00  0.00000000e+00 
 2.65001100e-05 -4.89301647e-02 -8.50364200e-06  1.08000000e+00  0.00000000e+00 
 2.65001300e-05 -4.89301647e-02  7.92580843e-06  8.40000000e-01  0.00000000e+00 
 2.65001348e-05 -4.89301647e-02  6.26395056e-06  7.82500000e-01  0.00000000e+00 
 2.65001432e-05 -4.89301647e-02  7.51882485e-06  6.81875000e-01  0.00000000e+00 
 2.65001525e-05 -4.89301647e-02  2.17853079e-05  5.70468750e-01  0.00000000e+00 
 2.65001608e-05 -4.89301647e-02  4.53767971e-05  4.70421797e-01  0.00000000e+00 
 2.65001695e-05 -4.89301647e-02  7.00059831e-05  3.66295656e-01  0.00000000e+00 
 2.65001796e-05 -4.89301646e-02  7.26922437e-05  2.45262957e-01  0.00000000e+00 
 2.65001903e-05 -4.89301646e-02  5.87026704e-05  1.16329241e-01  0.00000000e+00 
 2.65002000e-05 -4.89301646e-02 -6.98122554e-06  0.00000000e+00  0.00000000e+00 
 2.65002010e-05 -4.89301646e-02  1.21634118e-06  0.00000000e+00  0.00000000e+00 
 2.65002029e-05 -4.89301646e-02 -4.50133119e-05  0.00000000e+00  0.00000000e+00 
 2.65002067e-05 -4.89301646e-02 -2.37425793e-04  0.00000000e+00  0.00000000e+00 
 2.65002115e-05 -4.89301646e-02 -4.28718926e-04  0.00000000e+00  0.00000000e+00 
 2.65002173e-05 -4.89301646e-02 -4.75280155e-04  0.00000000e+00  0.00000000e+00 
 2.65002231e-05 -4.89301646e-02 -3.43614876e-04  0.00000000e+00  0.00000000e+00 
 2.65002288e-05 -4.89301645e-02 -1.40552913e-04  0.00000000e+00  0.00000000e+00 
 2.65002339e-05 -4.89301645e-02  2.64093613e-05  0.00000000e+00  0.00000000e+00 
 2.65002380e-05 -4.89301645e-02  1.61627183e-04  0.00000000e+00  0.00000000e+00 
 2.65002429e-05 -4.89301645e-02  3.19812902e-04  0.00000000e+00  0.00000000e+00 
 2.65002481e-05 -4.89301645e-02  4.09772437e-04  0.00000000e+00  0.00000000e+00 
 2.65002529e-05 -4.89301645e-02  3.80506204e-04  0.00000000e+00  0.00000000e+00 
 2.65002575e-05 -4.89301645e-02  2.60202109e-04  0.00000000e+00  0.00000000e+00 
 2.65002632e-05 -4.89301645e-02  9.27746133e-05  0.00000000e+00  0.00000000e+00 
 2.65002694e-05 -4.89301645e-02 -2.11815201e-05  0.00000000e+00  0.00000000e+00 
 2.65002780e-05 -4.89301645e-02 -7.30452880e-05  0.00000000e+00  0.00000000e+00 
 2.65002889e-05 -4.89301644e-02 -6.37627424e-05  0.00000000e+00  0.00000000e+00 
 2.65003032e-05 -4.89301644e-02 -3.21943364e-05  0.00000000e+00  0.00000000e+00 
 2.65003217e-05 -4.89301644e-02 -7.99562625e-06  0.00000000e+00  0.00000000e+00 
 2.65003470e-05 -4.89301643e-02  1.66123342e-06  0.00000000e+00  0.00000000e+00 
 2.65003849e-05 -4.89301643e-02  2.26723648e-06  0.00000000e+00  0.00000000e+00 
 2.65004543e-05 -4.89301641e-02  7.82163901e-07  0.00000000e+00  0.00000000e+00 
 2.65005779e-05 -4.89301639e-02  1.59036244e-07  0.00000000e+00  0.00000000e+00 
 2.65007598e-05 -4.89301636e-02  5.84719116e-08  0.00000000e+00  0.00000000e+00 
 2.65011102e-05 -4.89301629e-02  4.25383879e-08  0.00000000e+00  0.00000000e+00 
 2.65018111e-05 -4.89301616e-02  5.53959122e-08  0.00000000e+00  0.00000000e+00 
 2.65032129e-05 -4.89301590e-02  5.94555627e-08  0.00000000e+00  0.00000000e+00 
 2.65051000e-05 -4.89301554e-02  5.92278483e-08  0.00000000e+00  0.00000000e+00 
 2.65051100e-05 -4.89301554e-02  5.92126745e-08  0.00000000e+00  1.20000000e-01 
 2.65051300e-05 -4.89301554e-02  5.91893431e-08  0.00000000e+00  3.60000000e-01 
 2.65051348e-05 -4.89301553e-02  5.91851740e-08  0.00000000e+00  4.17500000e-01 
 2.65051432e-05 -4.89301553e-02  5.91790599e-08  0.00000000e+00  5.18125000e-01 
 2.65051525e-05 -4.89073403e-02  5.91738034e-08  0.00000000e+00  6.29531250e-01 
 2.65051710e-05 -4.88473587e-02  5.91666766e-08  0.00000000e+00  8.52343750e-01 
 2.65051907e-05 -4.87772677e-02  5.91624042e-08  0.00000000e+00  1.08804593e+00 
 2.65052000e-05 -4.87427617e-02  5.91612258e-08  0.00000000e+00  1.20000000e+00 
 2.65052039e-05 -4.87280706e-02  5.91608795e-08  0.00000000e+00  1.20000000e+00 
 2.65052118e-05 -4.86986953e-02  5.91603074e-08  0.00000000e+00  1.20000000e+00 
 2.65052275e-05 -4.86399778e-02  5.91594514e-08  0.00000000e+00  1.20000000e+00 
 2.65052589e-05 -4.85226800e-02  5.91585271e-08  0.00000000e+00  1.20000000e+00 
 2.65053218e-05 -4.82886356e-02  5.91579569e-08  0.00000000e+00  1.20000000e+00 
 2.65054475e-05 -4.78227449e-02  5.91579191e-08  0.00000000e+00  1.20000000e+00 
 2.65056989e-05 -4.68996847e-02  5.91580606e-08  0.00000000e+00  1.20000000e+00 
 2.65062017e-05 -4.50878751e-02  5.91581075e-08  0.00000000e+00  1.20000000e+00 
 2.65072074e-05 -4.15970334e-02  5.91581023e-08  0.00000000e+00  1.20000000e+00 
 2.65092187e-05 -3.51128649e-02  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.65116512e-05 -2.80828982e-02  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.65139190e-05 -2.22541085e-02  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.65159767e-05 -1.75111961e-02  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.65178662e-05 -1.35690873e-02  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 2.65196355e-05 -1.02032957e-02  5.91581003e-08  0.00000000e+00  1.20000000e+00 
 2.65212884e-05 -7.31898593e-03  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.65231329e-05 -4.37003080e-03  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.65248970e-05 -1.79376332e-03  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.65251050e-05 -1.50539996e-03  5.91560713e-08  0.00000000e+00  1.20000000e+00 
 2.65255210e-05 -9.37713758e-04  5.91611896e-08  0.00000000e+00  1.20000000e+00 
 2.65255256e-05 -9.31568148e-04  5.91597241e-08  0.00000000e+00  1.20000000e+00 
 2.65255347e-05 -9.19280287e-04  5.91576854e-08  0.00000000e+00  1.20000000e+00 
 2.65255529e-05 -8.94720670e-04  5.91567857e-08  0.00000000e+00  1.20000000e+00 
 2.65255893e-05 -8.45667933e-04  5.91574339e-08  0.00000000e+00  1.20000000e+00 
 2.65256622e-05 -7.47829514e-04  5.91581843e-08  0.00000000e+00  1.20000000e+00 
 2.65258079e-05 -5.53217101e-04  5.91582491e-08  0.00000000e+00  1.20000000e+00 
