 time            vo              q               p1              p2             
 2.77808133e-05 -8.98755266e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.77908133e-05 -8.98755306e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78008133e-05 -8.98755327e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78108133e-05 -8.98755337e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78208133e-05 -8.98755343e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78308133e-05 -8.98755346e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78408133e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78508133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78608133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78708133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78808133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.78908133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79008133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79108133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79208133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79308133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79408133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79508133e-05 -8.98755348e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79608133e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79708133e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79808133e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.79908133e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.80000000e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.20000000e+00 
 2.80000100e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  1.08000000e+00 
 2.80000300e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  8.40000000e-01 
 2.80000348e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  7.82500000e-01 
 2.80000432e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  6.81875000e-01 
 2.80000525e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  5.70468750e-01 
 2.80000710e-05 -8.98755347e-01  1.19999995e+00  0.00000000e+00  3.47656250e-01 
 2.80001000e-05 -8.98755346e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80001037e-05 -8.98755346e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80001111e-05 -8.98755346e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80001260e-05 -8.98755345e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80001557e-05 -8.98755345e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80002151e-05 -8.98755343e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80003340e-05 -8.98755341e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80005716e-05 -8.98755335e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80010470e-05 -8.98755324e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80019976e-05 -8.98755302e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80038990e-05 -8.98755258e-01  1.19999995e+00  0.00000000e+00  0.00000000e+00 
 2.80050000e-05 -8.98755233e-01  1.19999995e+00  1.01643954e-11  0.00000000e+00 
 2.80050100e-05 -8.98755232e-01  1.20001511e+00  1.20000000e-01  0.00000000e+00 
 2.80050300e-05 -8.98755232e-01  1.19999040e+00  3.60000000e-01  0.00000000e+00 
 2.80050348e-05 -8.98755232e-01  1.19998977e+00  4.17500000e-01  0.00000000e+00 
 2.80050432e-05 -8.98755232e-01  1.19998789e+00  5.18125000e-01  0.00000000e+00 
 2.80050525e-05 -8.98755231e-01  1.19997041e+00  6.29531250e-01  0.00000000e+00 
 2.80050599e-05 -8.98755231e-01  1.19993711e+00  7.19221790e-01  0.00000000e+00 
 2.80050670e-05 -8.98755231e-01  1.19988970e+00  8.03466378e-01  0.00000000e+00 
 2.80050764e-05 -8.98755230e-01  1.19983808e+00  9.16457969e-01  0.00000000e+00 
 2.80050852e-05 -8.98755230e-01  1.19980493e+00  1.02234839e+00  0.00000000e+00 
 2.80050933e-05 -8.98755229e-01  1.19964844e+00  1.12003568e+00  0.00000000e+00 
 2.80051000e-05 -8.98755229e-01  1.19941114e+00  1.20000000e+00  0.00000000e+00 
 2.80051009e-05 -8.98755229e-01  1.19936250e+00  1.20000000e+00  0.00000000e+00 
 2.80051026e-05 -8.98755229e-01  1.19931611e+00  1.20000000e+00  0.00000000e+00 
 2.80051060e-05 -8.98755229e-01  1.19938091e+00  1.20000000e+00  0.00000000e+00 
 2.80051094e-05 -8.98755229e-01  1.19953323e+00  1.20000000e+00  0.00000000e+00 
 2.80051145e-05 -8.98755228e-01  1.19972671e+00  1.20000000e+00  0.00000000e+00 
 2.80051199e-05 -8.98755228e-01  1.19977010e+00  1.20000000e+00  0.00000000e+00 
 2.80051257e-05 -8.98755228e-01  1.19962276e+00  1.20000000e+00  0.00000000e+00 
 2.80051320e-05 -8.98755228e-01  1.19912513e+00  1.20000000e+00  0.00000000e+00 
 2.80051378e-05 -8.98755227e-01  1.19838726e+00  1.20000000e+00  0.00000000e+00 
 2.80051433e-05 -8.98755227e-01  1.19793947e+00  1.20000000e+00  0.00000000e+00 
 2.80051514e-05 -8.98755227e-01  1.19877857e+00  1.20000000e+00  0.00000000e+00 
 2.80051588e-05 -8.98755226e-01  1.20190042e+00  1.20000000e+00  0.00000000e+00 
 2.80051672e-05 -8.98755226e-01  1.20879992e+00  1.20000000e+00  0.00000000e+00 
 2.80051748e-05 -8.98755226e-01  1.21817770e+00  1.20000000e+00  0.00000000e+00 
 2.80051833e-05 -8.98755225e-01  1.23027962e+00  1.20000000e+00  0.00000000e+00 
 2.80051887e-05 -8.98755225e-01  1.23860451e+00  1.20000000e+00  0.00000000e+00 
 2.80051929e-05 -8.98755225e-01  1.24593125e+00  1.20000000e+00  0.00000000e+00 
 2.80051966e-05 -8.98755225e-01  1.25298308e+00  1.20000000e+00  0.00000000e+00 
 2.80052009e-05 -8.98755224e-01  1.26147222e+00  1.20000000e+00  0.00000000e+00 
 2.80052058e-05 -8.98755224e-01  1.26759310e+00  1.20000000e+00  0.00000000e+00 
 2.80052105e-05 -8.98755224e-01  1.26176409e+00  1.20000000e+00  0.00000000e+00 
 2.80052157e-05 -8.98755224e-01  1.22186824e+00  1.20000000e+00  0.00000000e+00 
 2.80052211e-05 -8.98755224e-01  1.10587217e+00  1.20000000e+00  0.00000000e+00 
 2.80052268e-05 -8.98755223e-01  8.85255830e-01  1.20000000e+00  0.00000000e+00 
 2.80052312e-05 -8.98755223e-01  6.66751152e-01  1.20000000e+00  0.00000000e+00 
 2.80052349e-05 -8.98755223e-01  4.65894038e-01  1.20000000e+00  0.00000000e+00 
 2.80052381e-05 -8.98755223e-01  2.90101974e-01  1.20000000e+00  0.00000000e+00 
 2.80052411e-05 -8.98755223e-01  1.60219789e-01  1.20000000e+00  0.00000000e+00 
 2.80052442e-05 -8.98755222e-01  7.34895122e-02  1.20000000e+00  0.00000000e+00 
 2.80052477e-05 -8.98755222e-01  3.12103182e-02  1.20000000e+00  0.00000000e+00 
 2.80052511e-05 -8.98755222e-01  1.71852766e-02  1.20000000e+00  0.00000000e+00 
 2.80052554e-05 -8.98755222e-01  1.10146292e-02  1.20000000e+00  0.00000000e+00 
 2.80052599e-05 -8.98755222e-01  7.60341077e-03  1.20000000e+00  0.00000000e+00 
 2.80052669e-05 -8.98755221e-01  3.89375778e-03  1.20000000e+00  0.00000000e+00 
 2.80052747e-05 -8.98755221e-01  1.59125877e-03  1.20000000e+00  0.00000000e+00 
 2.80052839e-05 -8.98755221e-01  4.15985780e-04  1.20000000e+00  0.00000000e+00 
 2.80052945e-05 -8.98755220e-01  6.56039742e-06  1.20000000e+00  0.00000000e+00 
 2.80053080e-05 -8.98755220e-01 -7.39358624e-05  1.20000000e+00  0.00000000e+00 
 2.80053260e-05 -8.98755219e-01 -4.15740338e-05  1.20000000e+00  0.00000000e+00 
 2.80053544e-05 -8.98755217e-01 -7.25283906e-06  1.20000000e+00  0.00000000e+00 
 2.80053882e-05 -8.98755216e-01 -4.16843297e-08  1.20000000e+00  0.00000000e+00 
 2.80054360e-05 -8.98755214e-01 -7.54253165e-07  1.20000000e+00  0.00000000e+00 
 2.80055031e-05 -8.98755211e-01 -6.44269183e-07  1.20000000e+00  0.00000000e+00 
 2.80056291e-05 -8.98755205e-01  1.07373413e-07  1.20000000e+00  0.00000000e+00 
 2.80058400e-05 -8.98755196e-01  1.77089546e-07  1.20000000e+00  0.00000000e+00 
 2.80062385e-05 -8.98755178e-01  7.04813793e-08  1.20000000e+00  0.00000000e+00 
 2.80067789e-05 -8.98755155e-01  5.59655458e-08  1.20000000e+00  0.00000000e+00 
 2.80077167e-05 -8.98755116e-01  5.86865368e-08  1.20000000e+00  0.00000000e+00 
 2.80090489e-05 -8.98755064e-01  5.91855652e-08  1.20000000e+00  0.00000000e+00 
 2.80113611e-05 -8.98754981e-01  5.91638735e-08  1.20000000e+00  0.00000000e+00 
 2.80141194e-05 -8.98754894e-01  5.91579565e-08  1.20000000e+00  0.00000000e+00 
 2.80170691e-05 -8.98754813e-01  5.91580809e-08  1.20000000e+00  0.00000000e+00 
 2.80199612e-05 -8.98754744e-01  5.91581329e-08  1.20000000e+00  0.00000000e+00 
 2.80228702e-05 -8.98754684e-01  5.91581260e-08  1.20000000e+00  0.00000000e+00 
 2.80257261e-05 -8.98754634e-01  5.91581178e-08  1.20000000e+00  0.00000000e+00 
 2.80286164e-05 -8.98754589e-01  5.91581130e-08  1.20000000e+00  0.00000000e+00 
 2.80314998e-05 -8.98754551e-01  5.91581098e-08  1.20000000e+00  0.00000000e+00 
 2.80344323e-05 -8.98754517e-01  5.91581074e-08  1.20000000e+00  0.00000000e+00 
 2.80373809e-05 -8.98754488e-01  5.91581056e-08  1.20000000e+00  0.00000000e+00 
 2.80403824e-05 -8.98754463e-01  5.91581045e-08  1.20000000e+00  0.00000000e+00 
 2.80434147e-05 -8.98754440e-01  5.91581037e-08  1.20000000e+00  0.00000000e+00 
 2.80465057e-05 -8.98754421e-01  5.91581029e-08  1.20000000e+00  0.00000000e+00 
 2.80496431e-05 -8.98754404e-01  5.91581024e-08  1.20000000e+00  0.00000000e+00 
 2.80528505e-05 -8.98754390e-01  5.91581021e-08  1.20000000e+00  0.00000000e+00 
 2.80561233e-05 -8.98754377e-01  5.91581017e-08  1.20000000e+00  0.00000000e+00 
 2.80594831e-05 -8.98754366e-01  5.91581006e-08  1.20000000e+00  0.00000000e+00 
 2.80629319e-05 -8.98754356e-01  5.91581026e-08  1.20000000e+00  0.00000000e+00 
 2.80664912e-05 -8.98754348e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 2.80701694e-05 -8.98754341e-01  5.91581011e-08  1.20000000e+00  0.00000000e+00 
 2.80739902e-05 -8.98754335e-01  5.91581008e-08  1.20000000e+00  0.00000000e+00 
 2.80779689e-05 -8.98754329e-01  5.91581008e-08  1.20000000e+00  0.00000000e+00 
 2.80821339e-05 -8.98754325e-01  5.91581005e-08  1.20000000e+00  0.00000000e+00 
 2.80865092e-05 -8.98754321e-01  5.91581005e-08  1.20000000e+00  0.00000000e+00 
 2.80911313e-05 -8.98754318e-01  5.91581005e-08  1.20000000e+00  0.00000000e+00 
 2.80960366e-05 -8.98754315e-01  5.91581004e-08  1.20000000e+00  0.00000000e+00 
 2.81012750e-05 -8.98754313e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 2.81069017e-05 -8.98754311e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.81129898e-05 -8.98754310e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.81196264e-05 -8.98754308e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.81269267e-05 -8.98754307e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.81350368e-05 -8.98754307e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.81441550e-05 -8.98754306e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 2.81541550e-05 -8.98754306e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.81641550e-05 -8.98754306e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.81741550e-05 -8.98754305e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.81841550e-05 -8.98754305e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.81941550e-05 -8.98754305e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.82041550e-05 -8.98754305e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.82141550e-05 -8.98754305e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.82241550e-05 -8.98754305e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.82341550e-05 -8.98754305e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.82441550e-05 -8.98754305e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.82541550e-05 -8.98754304e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.82641550e-05 -8.98754304e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.82741550e-05 -8.98754304e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.82841550e-05 -8.98754304e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.82941550e-05 -8.98754304e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.83041550e-05 -8.98754304e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.83141550e-05 -8.98754304e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.83241550e-05 -8.98754304e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.83341550e-05 -8.98754304e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.83441550e-05 -8.98754304e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.83541550e-05 -8.98754304e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.83641550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.83741550e-05 -8.98754303e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.83841550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.83941550e-05 -8.98754303e-01  5.91580999e-08  1.20000000e+00  0.00000000e+00 
 2.84041550e-05 -8.98754303e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.84141550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.84241550e-05 -8.98754303e-01  5.91581000e-08  1.20000000e+00  0.00000000e+00 
 2.84341550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.84441550e-05 -8.98754303e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.84541550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.84641550e-05 -8.98754303e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.84741550e-05 -8.98754302e-01  5.91581003e-08  1.20000000e+00  0.00000000e+00 
 2.84841550e-05 -8.98754302e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.84941550e-05 -8.98754302e-01  5.91581002e-08  1.20000000e+00  0.00000000e+00 
 2.85001000e-05 -8.98754302e-01  5.91581001e-08  1.20000000e+00  0.00000000e+00 
 2.85001059e-05 -8.98754302e-01 -1.52833329e-05  1.12942923e+00  0.00000000e+00 
 2.85001176e-05 -8.98754302e-01  8.32737348e-06  9.88287699e-01  0.00000000e+00 
 2.85001284e-05 -8.98754302e-01  9.09475472e-06  8.58784226e-01  0.00000000e+00 
 2.85001364e-05 -8.98754302e-01  3.50972757e-06  7.63444625e-01  0.00000000e+00 
 2.85001508e-05 -8.98754302e-01  1.41733928e-05  5.90861156e-01  0.00000000e+00 
 2.85001597e-05 -8.98754302e-01  3.95646944e-05  4.83207812e-01  0.00000000e+00 
 2.85001682e-05 -8.98754302e-01  6.71494937e-05  3.81477776e-01  0.00000000e+00 
 2.85001788e-05 -8.98754302e-01  7.38938058e-05  2.53903703e-01  0.00000000e+00 
 2.85001901e-05 -8.98754302e-01  6.00092357e-05  1.19066381e-01  0.00000000e+00 
 2.85002000e-05 -8.98754302e-01 -7.01705899e-06  1.13447030e-11  0.00000000e+00 
 2.85002011e-05 -8.98754302e-01 -1.57873459e-06  0.00000000e+00  0.00000000e+00 
 2.85002032e-05 -8.98754302e-01 -6.28459023e-05  0.00000000e+00  0.00000000e+00 
 2.85002076e-05 -8.98754302e-01 -2.77922495e-04  0.00000000e+00  0.00000000e+00 
 2.85002126e-05 -8.98754302e-01 -4.51454514e-04  0.00000000e+00  0.00000000e+00 
 2.85002185e-05 -8.98754302e-01 -4.57658507e-04  0.00000000e+00  0.00000000e+00 
 2.85002229e-05 -8.98754302e-01 -3.41418317e-04  0.00000000e+00  0.00000000e+00 
 2.85002277e-05 -8.98754302e-01 -1.65277296e-04  0.00000000e+00  0.00000000e+00 
 2.85002325e-05 -8.98754302e-01  3.46571395e-06  0.00000000e+00  0.00000000e+00 
 2.85002369e-05 -8.98754302e-01  1.58315168e-04  0.00000000e+00  0.00000000e+00 
 2.85002413e-05 -8.98754302e-01  3.45312025e-04  0.00000000e+00  0.00000000e+00 
 2.85002461e-05 -8.98754302e-01  4.60750622e-04  0.00000000e+00  0.00000000e+00 
 2.85002508e-05 -8.98754302e-01  4.47816810e-04  0.00000000e+00  0.00000000e+00 
 2.85002562e-05 -8.98754302e-01  2.87488265e-04  0.00000000e+00  0.00000000e+00 
 2.85002620e-05 -8.98754302e-01  8.03366264e-05  0.00000000e+00  0.00000000e+00 
 2.85002681e-05 -8.98754302e-01 -6.11826586e-05  0.00000000e+00  0.00000000e+00 
 2.85002757e-05 -8.98754302e-01 -1.15720659e-04  0.00000000e+00  0.00000000e+00 
 2.85002859e-05 -8.98754302e-01 -9.44326746e-05  0.00000000e+00  0.00000000e+00 
 2.85002990e-05 -8.98754302e-01 -4.39579350e-05  0.00000000e+00  0.00000000e+00 
 2.85003166e-05 -8.98754302e-01 -5.58809929e-06  0.00000000e+00  0.00000000e+00 
 2.85003402e-05 -8.98754302e-01  7.96672945e-06  0.00000000e+00  0.00000000e+00 
 2.85003752e-05 -8.98754302e-01  6.26488100e-06  0.00000000e+00  0.00000000e+00 
 2.85004355e-05 -8.98754302e-01  1.38622713e-06  0.00000000e+00  0.00000000e+00 
 2.85005306e-05 -8.98754302e-01 -3.49514470e-07  0.00000000e+00  0.00000000e+00 
 2.85006739e-05 -8.98754301e-01 -2.06777223e-07  0.00000000e+00  0.00000000e+00 
 2.85008970e-05 -8.98754301e-01  2.55347782e-08  0.00000000e+00  0.00000000e+00 
 2.85012431e-05 -8.98754300e-01  6.88731570e-08  0.00000000e+00  0.00000000e+00 
 2.85017986e-05 -8.98754299e-01  6.21266070e-08  0.00000000e+00  0.00000000e+00 
 2.85026859e-05 -8.98754297e-01  5.91485131e-08  0.00000000e+00  0.00000000e+00 
 2.85041311e-05 -8.98754295e-01  5.90960185e-08  0.00000000e+00  0.00000000e+00 
 2.85051000e-05 -8.98754293e-01  5.91495752e-08  0.00000000e+00  6.35274710e-12 
 2.85051100e-05 -8.98754293e-01  5.91417994e-08  0.00000000e+00  1.20000000e-01 
 2.85051300e-05 -8.98754293e-01  5.91278178e-08  0.00000000e+00  3.60000000e-01 
 2.85051348e-05 -8.98754293e-01  5.91296122e-08  0.00000000e+00  4.17500000e-01 
 2.85051432e-05 -8.98754293e-01  5.91352692e-08  0.00000000e+00  5.18125000e-01 
 2.85051525e-05 -8.98731452e-01  5.91414977e-08  0.00000000e+00  6.29531250e-01 
 2.85051710e-05 -8.98671402e-01  5.91500900e-08  0.00000000e+00  8.52343750e-01 
 2.85051953e-05 -8.98584864e-01  5.91560536e-08  0.00000000e+00  1.14400120e+00 
 2.85052000e-05 -8.98567508e-01  5.91569478e-08  0.00000000e+00  1.20000000e+00 
 2.85052049e-05 -8.98549309e-01  5.91573167e-08  0.00000000e+00  1.20000000e+00 
 2.85052146e-05 -8.98512922e-01  5.91578025e-08  0.00000000e+00  1.20000000e+00 
 2.85052340e-05 -8.98440199e-01  5.91585632e-08  0.00000000e+00  1.20000000e+00 
 2.85052729e-05 -8.98294964e-01  5.91593583e-08  0.00000000e+00  1.20000000e+00 
 2.85053507e-05 -8.98005337e-01  5.91597106e-08  0.00000000e+00  1.20000000e+00 
 2.85055062e-05 -8.97429447e-01  5.91595664e-08  0.00000000e+00  1.20000000e+00 
 2.85058173e-05 -8.96290982e-01  5.91600222e-08  0.00000000e+00  1.20000000e+00 
 2.85064395e-05 -8.94066238e-01  5.91587579e-08  0.00000000e+00  1.20000000e+00 
 2.85076839e-05 -8.89817141e-01  5.91587513e-08  0.00000000e+00  1.20000000e+00 
 2.85101728e-05 -8.82058604e-01  5.91583157e-08  0.00000000e+00  1.20000000e+00 
 2.85129668e-05 -8.74409551e-01  5.91581453e-08  0.00000000e+00  1.20000000e+00 
 2.85157840e-05 -8.67702913e-01  5.91581343e-08  0.00000000e+00  1.20000000e+00 
 2.85185997e-05 -8.61882742e-01  5.91581370e-08  0.00000000e+00  1.20000000e+00 
 2.85213268e-05 -8.56980205e-01  5.91581279e-08  0.00000000e+00  1.20000000e+00 
 2.85240546e-05 -8.52705985e-01  5.91581211e-08  0.00000000e+00  1.20000000e+00 
 2.85267410e-05 -8.49033726e-01  5.91581160e-08  0.00000000e+00  1.20000000e+00 
 2.85294454e-05 -8.45806003e-01  5.91581121e-08  0.00000000e+00  1.20000000e+00 
 2.85321321e-05 -8.43006637e-01  5.91581098e-08  0.00000000e+00  1.20000000e+00 
 2.85348349e-05 -8.40547703e-01  5.91581075e-08  0.00000000e+00  1.20000000e+00 
 2.85375263e-05 -8.38410106e-01  5.91581028e-08  0.00000000e+00  1.20000000e+00 
 2.85402277e-05 -8.36536848e-01  5.91581122e-08  0.00000000e+00  1.20000000e+00 
 2.85429206e-05 -8.34906695e-01  5.91581009e-08  0.00000000e+00  1.20000000e+00 
 2.85456194e-05 -8.33480283e-01  5.91581039e-08  0.00000000e+00  1.20000000e+00 
 2.85483118e-05 -8.32237866e-01  5.91581031e-08  0.00000000e+00  1.20000000e+00 
 2.85510463e-05 -8.31137030e-01  5.91581026e-08  0.00000000e+00  1.20000000e+00 
 2.85539431e-05 -8.30124445e-01  5.91581021e-08  0.00000000e+00  1.20000000e+00 
 2.85569463e-05 -8.29219098e-01  5.91581020e-08  0.00000000e+00  1.20000000e+00 
 2.85601412e-05 -8.28394455e-01  5.91581014e-08  0.00000000e+00  1.20000000e+00 
 2.85634738e-05 -8.27664156e-01  5.91581015e-08  0.00000000e+00  1.20000000e+00 
 2.85670169e-05 -8.27010664e-01  5.91581013e-08  0.00000000e+00  1.20000000e+00 
 2.85707368e-05 -8.26438863e-01  5.91581012e-08  0.00000000e+00  1.20000000e+00 
 2.85747025e-05 -8.25936220e-01  5.91581009e-08  0.00000000e+00  1.20000000e+00 
 2.85789001e-05 -8.25502828e-01  5.91581010e-08  0.00000000e+00  1.20000000e+00 
 2.85833988e-05 -8.25129516e-01  5.91581007e-08  0.00000000e+00  1.20000000e+00 
 2.85882050e-05 -8.24813935e-01  5.91581006e-08  0.00000000e+00  1.20000000e+00 
 2.85933955e-05 -8.24548950e-01  5.91581004e-08  0.00000000e+00  1.20000000e+00 
 2.85990018e-05 -8.24330959e-01  5.91581005e-08  0.00000000e+00  1.20000000e+00 
 2.86051205e-05 -8.24154020e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.86118208e-05 -8.24013963e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.86192411e-05 -8.23905594e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.86275172e-05 -8.23824608e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.86368752e-05 -8.23766371e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.86468752e-05 -8.23728944e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.86568752e-05 -8.23707282e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.86668752e-05 -8.23694976e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.86768752e-05 -8.23688087e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.86868752e-05 -8.23684274e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.86968752e-05 -8.23682183e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.87068752e-05 -8.23681045e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.87168752e-05 -8.23680431e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.87268752e-05 -8.23680100e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.87368752e-05 -8.23679923e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.87468752e-05 -8.23679829e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.87568752e-05 -8.23679779e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.87668752e-05 -8.23679753e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.87768752e-05 -8.23679739e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.87868752e-05 -8.23679731e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.87968752e-05 -8.23679727e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.88068752e-05 -8.23679725e-01  5.91580998e-08  0.00000000e+00  1.20000000e+00 
 2.88168752e-05 -8.23679724e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.88268752e-05 -8.23679724e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.88368752e-05 -8.23679723e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.88468752e-05 -8.23679723e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.88568752e-05 -8.23679723e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.88668752e-05 -8.23679723e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.88768752e-05 -8.23679723e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.88868752e-05 -8.23679723e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.88968752e-05 -8.23679722e-01  5.91581001e-08  0.00000000e+00  1.20000000e+00 
 2.89068752e-05 -8.23679722e-01  5.91581002e-08  0.00000000e+00  1.20000000e+00 
 2.89168752e-05 -8.23679722e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
 2.89268752e-05 -8.23679722e-01  5.91580999e-08  0.00000000e+00  1.20000000e+00 
 2.89368752e-05 -8.23679722e-01  5.91581000e-08  0.00000000e+00  1.20000000e+00 
